Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Ali,2023-01-08 06:15:07,00:00:17,Autoplayed: user action: None; ,Primal Fear_hook_01_16x9,HOOK,Sony PS5,00:00:17,00:00:17,CA (Canada)
Ali,2023-01-08 06:14:12,00:00:05,Autoplayed: user action: None; ,Velvet Buzzsaw (Trailer 3),TRAILER,Sony PS5,00:00:05,00:00:05,CA (Canada)
Ali,2023-01-08 06:14:06,00:00:04,Autoplayed: user action: None; ,Spider-Man: Into the Spider-Verse_hook_05_16x9,HOOK,Sony PS5,00:00:04,00:00:04,CA (Canada)
Ali,2023-01-08 06:07:43,00:00:51,Autoplayed: user action: None; ,Seeking a Friend for the End of the World_hook_primary_16x9,HOOK,Sony PS5,00:00:51,00:00:51,CA (Canada)
Ali,2023-01-08 06:07:28,00:00:12,Autoplayed: user action: None; ,The Meyerowitz Stories (New and Selected) (Trailer),TRAILER,Sony PS5,00:00:13,00:00:13,CA (Canada)
Ali,2023-01-08 06:01:38,00:00:53,Autoplayed: user action: None; ,Seeking a Friend for the End of the World_hook_primary_16x9,HOOK,Sony PS5,00:00:53,Not latest view,CA (Canada)
Ali,2023-01-08 06:01:14,00:00:12,Autoplayed: user action: None; ,Season 1 Trailer 2: Ratched,TRAILER,Sony PS5,00:00:12,00:00:12,CA (Canada)
Ali,2023-01-08 06:00:56,00:00:15,Autoplayed: user action: None; ,Night Hunter_hook_primary_16x9,HOOK,Sony PS5,00:00:15,00:00:15,CA (Canada)
Ali,2023-01-08 06:00:45,00:00:09,Autoplayed: user action: None; ,1922_CLIP_MAINCHARACTER,HOOK,Sony PS5,00:00:09,00:00:09,CA (Canada)
Ali,2023-01-08 06:00:24,00:00:19,Autoplayed: user action: None; ,The Little Things_hook_02_16x9,HOOK,Sony PS5,00:00:19,00:00:19,CA (Canada)
Ali,2023-01-08 06:00:18,00:00:04,Autoplayed: user action: None; ,Death Note_hook_primary_16x9,HOOK,Sony PS5,00:00:04,Not latest view,CA (Canada)
Ali,2023-01-08 06:00:09,00:00:07,Autoplayed: user action: None; ,1408: Theatrical Version_hook_02_16x9,HOOK,Sony PS5,00:00:07,Not latest view,CA (Canada)
Ali,2023-01-05 05:13:35,00:45:46,,Kaleidoscope: Limited Series: Violet (24 Years Before the Heist) (Episode 6),,Sony PS5,00:45:48,00:45:48,CA (Canada)
Ali,2023-01-05 05:10:51,00:01:07,Autoplayed: user action: None; ,Season 1 Villain / Antagonist Clip: The Watcher,HOOK,Sony PS5,00:01:07,00:01:07,CA (Canada)
Ali,2023-01-05 01:25:08,00:00:31,Autoplayed: user action: None; ,Main Character Clip: Kaleidoscope,HOOK,Apple iPhone 11 Pro,00:00:31,00:00:31,CA (Canada)
Ali,2023-01-04 04:10:30,00:42:34,Autoplayed: user action: User_Interaction; ,Guillermo del Toro's Cabinet of Curiosities: Season 1: Lot 36 (Episode 1),,Sony PS5,00:43:57,00:43:57,CA (Canada)
Ali,2023-01-04 04:09:42,00:00:14,Autoplayed: user action: None; ,Plot Clip: Kaleidoscope,HOOK,Sony PS5,00:00:14,00:00:14,CA (Canada)
Ali,2023-01-03 05:48:39,00:00:55,Autoplayed: user action: None; ,Les Misérables_hook_primary_16x9,HOOK,Sony PS5,00:00:55,00:00:55,CA (Canada)
Ali,2023-01-03 05:48:30,00:00:05,Autoplayed: user action: None; ,Moneyball_hook_primary_16x9,HOOK,Sony PS5,00:00:05,00:00:05,CA (Canada)
Ali,2023-01-03 05:48:24,00:00:01,Autoplayed: user action: None; ,The Fifth Element,,Sony PS5,00:00:01,00:00:01,CA (Canada)
Ali,2023-01-03 05:46:45,00:00:58,Autoplayed: user action: None; ,Trailer: Stutz,TRAILER,Sony PS5,00:00:58,00:00:58,CA (Canada)
Ali,2023-01-03 05:46:38,00:00:04,Autoplayed: user action: None; ,No Country for Old Men_hook_primary_16x9,HOOK,Sony PS5,00:00:04,00:00:04,CA (Canada)
Ali,2023-01-03 05:46:21,00:00:09,Autoplayed: user action: None; ,Plot Clip: Roald Dahl's Matilda The Musical,HOOK,Sony PS5,00:00:09,00:00:09,CA (Canada)
Ali,2023-01-03 05:46:05,00:00:05,Autoplayed: user action: None; ,The Ballad of Buster Scruggs (Lucky),PROMOTIONAL,Sony PS5,00:00:05,Not latest view,CA (Canada)
Ali,2023-01-03 05:45:51,00:00:10,Autoplayed: user action: None; ,Trailer: The Good Nurse,TRAILER,Sony PS5,00:00:10,00:00:10,CA (Canada)
Ali,2023-01-03 05:45:45,00:00:04,Autoplayed: user action: None; ,Seven_Autohook_7_16x9,HOOK,Sony PS5,00:00:04,00:00:04,CA (Canada)
Ali,2023-01-03 05:45:25,00:00:13,Autoplayed: user action: None; ,"Planes, Trains and Automobiles_hook_01_16x9",HOOK,Sony PS5,00:00:13,00:00:13,CA (Canada)
Ali,2023-01-03 04:45:40,00:58:47,Autoplayed: user action: User_Interaction; ,Derek: Season 3: Special Episode,,Sony PS5,00:59:28,00:59:28,CA (Canada)
Ali,2023-01-03 04:44:47,00:00:49,Autoplayed: user action: None; ,W/ Bob and David (Trailer),TRAILER,Sony PS5,00:00:49,00:00:49,CA (Canada)
Ali,2023-01-03 04:44:38,00:00:06,Autoplayed: user action: None; ,Schitt's Creek: Season 1_hook_primary_16x9,HOOK,Sony PS5,00:00:06,00:00:06,CA (Canada)
Ali,2023-01-03 04:44:05,00:00:23,Autoplayed: user action: None; ,Cliffhanger Clip: White Noise,HOOK,Sony PS5,00:00:23,00:00:23,CA (Canada)
Ali,2023-01-03 04:43:38,00:00:06,Autoplayed: user action: None; ,I'm Thinking of Ending Things PVS Clip 4,HOOK,Sony PS5,00:00:06,00:00:06,CA (Canada)
Ali,2022-12-31 04:34:39,02:13:14,Autoplayed: user action: User_Interaction; ,Glass Onion: A Knives Out Mystery,,Sony PS5,02:19:18,02:19:18,CA (Canada)
Ali,2022-12-31 04:33:59,00:00:12,Autoplayed: user action: None; ,Trailer: The Bubble,TRAILER,Sony PS5,00:00:12,Not latest view,CA (Canada)
Ali,2022-12-31 04:29:18,00:00:10,Autoplayed: user action: None; ,Hook: WHAT DID JACK DO?,HOOK,Sony PS5,00:00:10,Not latest view,CA (Canada)
Ali,2022-12-31 04:29:13,00:00:01,Autoplayed: user action: None; ,The Hateful Eight,,Sony PS5,00:00:01,00:00:01,CA (Canada)
Ali,2022-12-31 04:29:06,00:00:05,Autoplayed: user action: None; ,Eyes Wide Shut_hook_primary_16x9,HOOK,Sony PS5,00:00:05,00:00:05,CA (Canada)
Ali,2022-12-31 04:29:00,00:00:01,Autoplayed: user action: None; ,DreamWorks Spooky Stories: Volume 2: Volume 2: Megamind: The Button of Doom (Episode 4),,Sony PS5,00:00:01,00:00:01,CA (Canada)
Ali,2022-12-31 04:28:41,00:00:05,Autoplayed: user action: None; ,Teaser: Pinocchio,TEASER_TRAILER,Sony PS5,00:00:05,00:00:05,CA (Canada)
Ali,2022-12-31 04:28:33,00:00:05,Autoplayed: user action: None; ,The Night Before_hook_primary_16x9,HOOK,Sony PS5,00:00:05,00:00:05,CA (Canada)
Ali,2022-12-31 04:26:11,00:00:35,Autoplayed: user action: None; ,Main Character Clip 4: Glass Onion: A Knives Out Mystery,HOOK,Sony PS5,00:00:35,00:00:35,CA (Canada)
Ali,2022-12-30 04:30:48,00:39:43,Autoplayed: user action: User_Interaction; ,Who Killed Santa? A Murderville Murder Mystery,,Sony PS5,00:51:11,00:51:11,CA (Canada)
Ali,2022-12-29 08:29:48,00:03:34,,Who Killed Santa? A Murderville Murder Mystery,,Sony PS5,00:12:40,Not latest view,CA (Canada)
Ali,2022-12-29 08:13:07,00:12:06,,Who Killed Santa? A Murderville Murder Mystery,,Sony PS5,00:12:06,Not latest view,CA (Canada)
Ali,2022-12-29 08:12:47,00:00:10,Autoplayed: user action: None; ,David Brent: Life on the Road (Trailer),TRAILER,Sony PS5,00:00:11,00:00:11,CA (Canada)
Ali,2022-12-29 08:12:08,00:00:07,Autoplayed: user action: None; ,The F Word_hook_03_16x9,HOOK,Sony PS5,00:00:07,00:00:07,CA (Canada)
Ali,2022-12-29 08:10:42,00:00:33,,Derek: Season 3: Special Episode,,Sony PS5,00:00:47,Not latest view,CA (Canada)
Ali,2022-12-29 08:10:29,00:00:04,Autoplayed: user action: None; ,Plot Clip: Glass Onion: A Knives out Mystery,HOOK,Sony PS5,00:00:04,00:00:04,CA (Canada)
Ali,2022-12-28 06:40:51,00:00:04,Autoplayed: user action: None; ,Limited Series Trailer: Treason,TRAILER,Chrome PC (Cadmium),00:00:04,00:00:04,CA (Canada)
Ali,2022-12-24 07:57:05,00:00:03,,Derek: Season 3: Special Episode,,Chrome PC (Cadmium),00:00:13,Not latest view,CA (Canada)
Ali,2022-12-24 07:32:40,00:24:22,,Derek: Season 2: Episode 6,,Chrome PC (Cadmium),00:23:12,00:23:12,CA (Canada)
Ali,2022-12-24 07:06:53,00:23:40,,Derek: Season 2: Episode 5,,Chrome PC (Cadmium),00:23:22,00:23:22,CA (Canada)
Ali,2022-12-24 06:51:15,00:13:55,,Derek: Season 2: Episode 4,,Chrome PC (Cadmium),00:23:40,00:23:40,CA (Canada)
Ali,2022-12-24 06:08:40,00:11:08,,Derek: Season 2: Episode 4,,Chrome PC (Cadmium),00:11:08,Not latest view,CA (Canada)
Ali,2022-12-24 06:08:32,00:00:04,Autoplayed: user action: None; ,Season 3 Trailer: Emily in Paris,TRAILER,Chrome PC (Cadmium),00:00:04,00:00:04,CA (Canada)
Ali,2022-12-23 21:50:02,00:23:19,,Derek: Season 2: Episode 3,,Apple iPhone 11 Pro,00:23:19,00:23:19,CA (Canada)
Ali,2022-12-17 08:28:18,00:23:40,,Derek: Season 2: Episode 2,,Apple iPhone 11 Pro,00:23:41,00:23:41,CA (Canada)
Ali,2022-12-17 08:01:28,00:23:19,,Derek: Season 2: Episode 1,,Apple iPhone 11 Pro,00:23:10,00:23:10,CA (Canada)
Ali,2022-12-17 07:24:30,00:23:22,,Derek: Season 1: Episode 7,,Apple iPhone 11 Pro,00:23:13,00:23:13,CA (Canada)
Ali,2022-12-17 07:23:58,00:00:17,Autoplayed: user action: None; ,Derek (Trailer),TRAILER,Apple iPhone 11 Pro,00:00:17,00:00:17,CA (Canada)
Ali,2022-12-16 08:16:01,00:00:07,Autoplayed: user action: None; ,Season 4 Character Intro Clip: Too Hot to Handle,HOOK,Sony PS5,00:00:07,00:00:07,CA (Canada)
Ali,2022-12-04 08:28:12,00:01:11,Autoplayed: user action: None; ,Season 3 Inciting Incident Clip 1: Narcos: Mexico,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:01:11,00:01:11,CA (Canada)
Ali,2022-12-04 08:27:10,00:01:00,Autoplayed: user action: None; ,Season 3 Inciting Incident Clip 1: Narcos: Mexico,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:01:00,Not latest view,CA (Canada)
Ali,2022-12-04 08:14:26,00:12:32,Autoplayed: user action: User_Interaction; ,Narcos: Mexico: Season 1: Camelot (Episode 1),,Sony CE Sony Android TV 2021 M5 Smart TV,00:08:44,00:08:44,CA (Canada)
Ali,2022-12-04 08:07:54,00:03:56,,Narcos: Mexico: Season 1: Camelot (Episode 1),,Sony CE Sony Android TV 2021 M5 Smart TV,00:03:56,Not latest view,CA (Canada)
Ali,2022-12-04 08:07:41,00:00:10,Autoplayed: user action: None; ,Season 3 Inciting Incident Clip 1: Narcos: Mexico,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:10,Not latest view,CA (Canada)
Ali,2022-12-04 08:06:58,00:00:05,Autoplayed: user action: None; ,Louis C.K. 2017 (Trailer),TRAILER,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:05,00:00:05,CA (Canada)
Ali,2022-12-04 08:06:35,00:00:04,Autoplayed: user action: None; ,Season 1 Teaser 1: Wednesday,TEASER_TRAILER,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:04,00:00:04,CA (Canada)
Ali,2022-12-03 02:21:03,00:34:13,,The Package,,Sony CE Sony Android TV 2021 M5 Smart TV,01:27:13,01:27:13,CA (Canada)
Ali,2022-12-03 02:20:54,00:00:06,Autoplayed: user action: None; ,The Package (Trailer),TRAILER,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:07,00:00:07,CA (Canada)
Ali,2022-12-03 02:20:35,00:00:11,Autoplayed: user action: None; ,Fubar: The Movie_hook_02_16x9,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:11,00:00:11,CA (Canada)
Ali,2022-12-03 02:20:27,00:00:05,Autoplayed: user action: None; ,Tom and Jerry_hook_03_16x9,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:05,00:00:05,CA (Canada)
Ali,2022-12-03 02:19:49,00:00:01,,The Man from Toronto,,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:01,00:00:01,CA (Canada)
Ali,2022-12-03 02:19:35,00:00:11,Autoplayed: user action: None; ,Genre Specific Moment Clip: The Man from Toronto,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:11,00:00:11,CA (Canada)
Ali,2022-12-03 02:17:56,00:00:07,Autoplayed: user action: None; ,Neighbors_hook_primary_16x9,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:07,00:00:07,CA (Canada)
Ali,2022-12-03 02:16:55,00:00:05,Autoplayed: user action: None; ,Mr. & Mrs. Smith_hook_04_16x9,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:05,00:00:05,CA (Canada)
Ali,2022-12-03 02:16:26,00:00:08,Autoplayed: user action: None; ,Get Hard_hook_01_16x9,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:08,00:00:08,CA (Canada)
Ali,2022-12-03 02:13:13,00:00:14,Autoplayed: user action: None; ,Hook 1 - Unbreakable Kimmy Schmidt: Kimmy Vs. the Reverend,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:14,00:00:14,CA (Canada)
Ali,2022-12-03 02:12:52,00:00:09,Autoplayed: user action: None; ,Cliffhanger Clip: Escape The Undertaker,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:09,00:00:09,CA (Canada)
Ali,2022-12-03 02:07:14,00:05:21,Has branched playback; ,Cat Burglar,,Sony CE Sony Android TV 2021 M5 Smart TV,00:08:11,00:08:11,CA (Canada)
Ali,2022-12-03 02:07:05,00:00:06,Autoplayed: user action: None; ,Genre Specific Moment Clip: Cat Burglar,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:06,00:00:06,CA (Canada)
Ali,2022-12-03 02:00:57,00:05:48,Has branched playback; ,Triviaverse,,Sony CE Sony Android TV 2021 M5 Smart TV,00:11:09,00:11:09,CA (Canada)
Ali,2022-12-03 02:00:41,00:00:14,Autoplayed: user action: None; ,Triviaverse_hook_primary_16x9,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:14,00:00:14,CA (Canada)
Ali,2022-12-03 02:00:33,00:00:05,Autoplayed: user action: None; ,Eyes Wide Shut_hook_primary_16x9,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:05,Not latest view,CA (Canada)
Ali,2022-12-03 02:00:18,00:00:05,Autoplayed: user action: None; ,Season 1 Trailer: Wednesday,TRAILER,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:05,00:00:05,CA (Canada)
Ali,2022-12-03 01:59:25,00:00:07,Autoplayed: user action: None; ,Teaser: Troll,TEASER_TRAILER,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:07,00:00:07,CA (Canada)
Ali,2022-11-30 10:53:53,00:00:04,Autoplayed: user action: None; ,Vikings: Season 4: Crossing (Episode 16),,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:54,00:00:54,CA (Canada)
Ali,2022-11-30 10:10:39,00:43:11,,Vikings: Season 4: All His Angels (Episode 15),,Sony CE Sony Android TV 2021 M5 Smart TV,00:46:10,00:46:10,CA (Canada)
Ali,2022-11-30 10:08:17,00:02:13,,Vikings: Season 4: All His Angels (Episode 15),,Sony CE Sony Android TV 2021 M5 Smart TV,00:03:06,Not latest view,CA (Canada)
Ali,2022-11-30 09:21:39,00:43:23,Autoplayed: user action: User_Interaction; ,Vikings: Season 4: In the Uncertain Hour Before the Morning (Episode 14),,Sony CE Sony Android TV 2021 M5 Smart TV,00:44:08,00:44:08,CA (Canada)
Ali,2022-11-30 09:21:23,00:00:12,Autoplayed: user action: None; ,DreamWorks Spooky Stories: Volume 2: Volume 2_hook_primary_16x9,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:12,00:00:12,CA (Canada)
Ali,2022-11-30 09:20:43,00:00:08,Autoplayed: user action: None; ,Season 1 Teaser 2: Wednesday,TEASER_TRAILER,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:08,00:00:08,CA (Canada)
Ali,2022-11-27 20:35:43,00:00:05,Autoplayed: user action: None; ,DreamWorks Spooky Stories: Volume 2: Volume 2_hook_primary_16x9,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:05,Not latest view,CA (Canada)
Ali,2022-11-27 20:35:35,00:00:05,Autoplayed: user action: None; ,DreamWorks Spooky Stories: Volume 2: Volume 2_hook_primary_16x9,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:05,Not latest view,CA (Canada)
Ali,2022-11-27 20:24:18,00:10:47,,DreamWorks Spooky Stories: Volume 2: Volume 2: Monsters vs. Aliens: B.O.B.'s Big Break (Episode 3),,Sony CE Sony Android TV 2021 M5 Smart TV,00:11:33,00:11:33,CA (Canada)
Ali,2022-11-27 20:18:01,00:06:05,,DreamWorks Spooky Stories: Volume 2: Volume 2: Monsters vs. Aliens: Night of the Living Carrots (Episode 2),,Sony CE Sony Android TV 2021 M5 Smart TV,00:12:27,00:12:27,CA (Canada)
Ali,2022-11-27 20:17:50,00:00:06,,DreamWorks Spooky Stories: Volume 2: Volume 2: Play All Four: Spooky Stories: Volume 2 (Episode 1),,Sony CE Sony Android TV 2021 M5 Smart TV,00:01:51,00:01:51,CA (Canada)
Ali,2022-11-27 20:17:42,00:00:05,Autoplayed: user action: None; ,DreamWorks Spooky Stories: Volume 2: Volume 2_hook_primary_16x9,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:05,Not latest view,CA (Canada)
Ali,2022-11-27 20:16:44,00:00:33,Autoplayed: user action: None; ,High Context Clip: Stutz,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:33,00:00:33,CA (Canada)
Ali,2022-11-27 20:16:16,00:00:14,Autoplayed: user action: None; ,Supporting Character Clip: The Good Nurse,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:14,00:00:14,CA (Canada)
Ali,2022-11-27 20:15:38,00:00:10,Autoplayed: user action: None; ,Season 1 Villain / Antagonist Clip: The Watcher,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:10,Not latest view,CA (Canada)
Ali,2022-11-27 20:14:58,00:00:09,Autoplayed: user action: None; ,Plot Clip: The Wonder,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:09,00:00:09,CA (Canada)
Ali,2022-11-27 20:14:18,00:00:08,Autoplayed: user action: None; ,Fireplace 4K: Crackling Birchwood from Fireplace for Your Home_hook_04_16x9,HOOK,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:08,00:00:08,CA (Canada)
Ali,2022-11-24 07:09:04,00:21:14,,The Office (U.S.): Season 4: Dinner Party (Episode 9),,Sony CE Sony Android TV 2021 M5 Smart TV,00:21:43,00:21:43,CA (Canada)
Ali,2022-11-24 07:08:35,00:00:01,Autoplayed: user action: None; ,The Office (U.S.): Season 6: The Banker (Episode 14),,Sony CE Sony Android TV 2021 M5 Smart TV,00:00:46,00:00:46,CA (Canada)
Ali,2022-11-17 17:29:58,00:30:57,,Big Mouth: Season 5: A Very Big Mouth Christmas (Episode 8),,Apple iPhone 11 Pro,00:32:03,00:32:03,CA (Canada)
Ali,2022-11-17 04:57:53,00:26:08,,Big Mouth: Season 5: I F**king Hate You (Episode 7),,Chrome PC (Cadmium),00:25:57,00:25:57,CA (Canada)
Ali,2022-11-17 04:57:40,00:00:05,Autoplayed: user action: None; ,Plot Clip: The Wonder,HOOK,Chrome PC (Cadmium),00:00:05,Not latest view,CA (Canada)
Ali,2022-11-11 20:32:38,00:15:41,,Big Mouth: Season 5: Best Friends Make the Best Lovers (Episode 6),,Apple iPhone 11 Pro,00:26:10,00:26:10,CA (Canada)
Ali,2022-11-09 18:59:45,00:09:29,,Big Mouth: Season 5: Best Friends Make the Best Lovers (Episode 6),,Apple iPhone 11 Pro,00:10:29,Not latest view,CA (Canada)
Ali,2022-11-09 06:47:58,00:16:59,,Big Mouth: Season 5: Thanksgiving (Episode 5),,Apple iPhone 11 Pro,00:26:11,00:26:11,CA (Canada)
Ali,2022-11-09 06:36:01,00:08:34,,Big Mouth: Season 5: Thanksgiving (Episode 5),,Apple iPhone 11 Pro,00:09:11,Not latest view,CA (Canada)
Ali,2022-11-09 06:34:43,00:01:18,,Big Mouth: Season 5: The Green-Eyed Monster (Episode 4),,Apple iPhone 11 Pro,00:26:16,00:26:16,CA (Canada)
Ali,2022-11-09 06:06:40,00:24:38,,Big Mouth: Season 5: The Green-Eyed Monster (Episode 4),,Apple iPhone 11 Pro,00:24:58,Not latest view,CA (Canada)
Ali,2022-11-08 06:36:24,00:00:06,Autoplayed: user action: None; ,Cliffhanger Clip: All Quiet on the Western Front,HOOK,Chrome PC (Cadmium),00:00:06,Not latest view,CA (Canada)
Ali,2022-11-07 22:57:21,00:25:45,,Big Mouth: Season 5: Lovebugs (Episode 3),,Chrome PC (Cadmium),00:25:59,00:25:59,CA (Canada)
Ali,2022-11-07 22:56:53,00:00:25,Autoplayed: user action: None; ,Season 6 Supporting Character Clip 2: Big Mouth,HOOK,Chrome PC (Cadmium),00:00:25,00:00:25,CA (Canada)
Ali,2022-11-05 06:44:05,00:44:58,Autoplayed: user action: User_Interaction; ,Vikings: Season 4: Two Journeys (Episode 13),,Sony PS5,00:45:00,00:45:00,CA (Canada)
Ali,2022-11-05 06:42:00,00:01:46,,Guillermo del Toro's Cabinet of Curiosities: Season 1: Lot 36 (Episode 1),,Sony PS5,00:01:47,Not latest view,CA (Canada)
Ali,2022-11-05 06:41:04,00:00:07,Autoplayed: user action: None; ,A Bad Moms Christmas_hook_primary_16x9,HOOK,Sony PS5,00:00:07,00:00:07,CA (Canada)
Ali,2022-10-11 03:36:49,00:00:07,Autoplayed: user action: None; ,Flanaverse Teaser,TEASER_TRAILER,Chrome PC (Cadmium),00:00:07,00:00:07,CA (Canada)
Ali,2022-10-11 02:37:58,00:55:35,,Conversations with a Killer: The Jeffrey Dahmer Tapes: Limited Series: Sympathy for the Devil (Episode 1),,Chrome PC (Cadmium),00:55:36,00:55:36,CA (Canada)
Ali,2022-10-11 02:37:45,00:00:08,Autoplayed: user action: None; ,Limited Series High Context Clip: Conversations with a Killer: The Jeffrey Dahmer Tapes,HOOK,Chrome PC (Cadmium),00:00:08,00:00:08,CA (Canada)
Ali,2022-10-06 01:05:04,00:42:45,,Vikings: Season 4: The Vision (Episode 12),,Apple iPhone 11 Pro,00:43:20,00:43:20,CA (Canada)
Ali,2022-10-06 01:04:52,00:00:09,Autoplayed: user action: None; ,Vikings: Season 1_hook_primary_16x9,HOOK,Apple iPhone 11 Pro,00:00:09,Not latest view,CA (Canada)
Ali,2022-10-06 00:39:45,00:00:01,,Peaky Blinders: Season 1: Episode 1,,Sony PS5,00:00:01,00:00:01,CA (Canada)
Ali,2022-10-06 00:39:36,00:00:01,Autoplayed: user action: None; ,Money Heist: Part 1: Episode 1,,Sony PS5,00:00:01,00:00:01,CA (Canada)
Ali,2022-10-06 00:38:54,00:00:11,Autoplayed: user action: None; ,DreamWorks Spooky Stories: Volume 2: Volume 2: Play All Four: Spooky Stories: Volume 2 (Episode 1),,Sony PS5,00:00:11,Not latest view,CA (Canada)
Ali,2022-10-06 00:37:16,00:00:52,Autoplayed: user action: None; ,Trailer: Mr. Harrigan's Phone,TRAILER,Sony PS5,00:00:52,00:00:52,CA (Canada)
Ali,2022-10-06 00:35:02,00:00:37,Autoplayed: user action: None; ,Unsolved Mysteries: Volume 2: Washington Insider Murder (Episode 1),,Sony PS5,00:00:37,00:00:37,CA (Canada)
Ali,2022-10-06 00:34:40,00:00:07,Autoplayed: user action: None; ,The Sons of Sam: A Descent into Darkness: Limited Series: Hello from the Gutters (Episode 1),,Sony PS5,00:00:07,00:00:07,CA (Canada)
Ali,2022-10-06 00:34:18,00:00:05,Autoplayed: user action: None; ,Manhunt: Unabomber (Trailer),TRAILER,Sony PS5,00:00:06,00:00:06,CA (Canada)
Ali,2022-10-06 00:33:30,00:00:01,Autoplayed: user action: None; ,About Time,,Sony PS5,00:00:01,00:00:01,CA (Canada)
Ali,2022-10-06 00:33:16,00:00:05,Autoplayed: user action: None; ,Primal Fear_hook_01_16x9,HOOK,Sony PS5,00:00:05,Not latest view,CA (Canada)
Ali,2022-10-06 00:31:52,00:01:19,Autoplayed: user action: None; ,Season 1 Trailer: The Woman in the House Across the Street from the Girl in the Window,TRAILER,Sony PS5,00:01:19,00:01:19,CA (Canada)
Ali,2022-10-06 00:31:45,00:00:01,Autoplayed: user action: None; ,Split,,Sony PS5,00:00:01,00:00:01,CA (Canada)
Ali,2022-10-06 00:31:04,00:00:01,Autoplayed: user action: None; ,The Platform,,Sony PS5,00:00:01,00:00:01,CA (Canada)
Ali,2022-10-06 00:30:53,00:00:05,Autoplayed: user action: None; ,Uncut Gems,,Sony PS5,00:00:05,00:00:05,CA (Canada)
Ali,2022-10-06 00:30:15,00:00:01,Autoplayed: user action: None; ,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series: A Nicely Kept Secret (Episode 2),,Sony PS5,00:00:06,00:00:06,CA (Canada)
Ali,2022-10-06 00:07:04,00:23:04,,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series: The Life of the Party (Episode 1),,Sony PS5,01:02:25,01:02:25,CA (Canada)
Ali,2022-10-05 08:31:10,00:35:15,,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series: The Life of the Party (Episode 1),,Sony PS5,00:39:23,Not latest view,CA (Canada)
Ali,2022-10-05 07:51:03,00:04:50,,Conversations with a Killer: The John Wayne Gacy Tapes: Limited Series: The Life of the Party (Episode 1),,Sony PS5,00:05:58,Not latest view,CA (Canada)
